ensembl_gene_id,likelihood,treelength,p0,b0,f0,p1,b1,f1,p2,b2,f2,p3,b3,f3,FDR,p2a_2b
ENSSHAG00000008441,-2975.604673,70.98069,0.6744,0.02505,0.02505,0.24631,1,1,0.05808,0.02505,492.13821,0.02121,1,492.13821,0.00326141167790132,0.07929
ENSSHAG00000008450,-3438.523607,50.77312,0.96935,0.02311,0.02311,0.01241,1,1,0.01801,0.02311,164.10016,0.00023,1,164.10016,1.76371396013342e-10,0.01824
ENSSHAG00000008455,-6130.204271,16.96391,0.96569,0.20567,0.20567,0,1,1,0.03431,0.20567,999,0,1,999,7.14461831422889e-08,0.03431
ENSSHAG00000008456,-15151.564592,2.14731,0.88249,0.01642,0.01642,0.1011,1,1,0.01472,0.01642,154.54086,0.00169,1,154.54086,6.38990456168971e-13,0.01641
ENSSHAG00000008462,-6258.31066,20.16812,0.88419,0.05884,0.05884,0.06909,1,1,0.04333,0.05884,69.97072,0.00339,1,69.97072,1.56745325670835e-08,0.04672
ENSSHAG00000008463,-1409.148133,18.67898,0.67237,0.14492,0.14492,0,1,1,0.32763,0.14492,26.09335,0,1,26.09335,0.00495720322113938,0.32763
ENSSHAG00000008468,-3404.117207,75.32895,0.62665,0.02804,0.02804,0.27406,1,1,0.06908,0.02804,693.38933,0.03021,1,693.38933,4.87138224215615e-07,0.09929
ENSSHAG00000008471,-4437.488731,1.70323,0.57345,0,0,0.38699,1,1,0.02362,0,63.04468,0.01594,1,63.04468,3.73012030949073e-06,0.03956
ENSSHAG00000008478,-3376.093201,0.51628,0.99476,0.03388,0.03388,0,1,1,0.00524,0.03388,391.79848,0,1,391.79848,1.14771837847245e-05,0.00524
ENSSHAG00000008492,-3962.518187,1.97609,0.67834,0.03729,0.03729,0.24594,1,1,0.05557,0.03729,30.2936,0.02015,1,30.2936,2.43137869186013e-11,0.07572
ENSSHAG00000008493,-3409.456583,54.17246,0.8627,0.0118,0.0118,0.10737,1,1,0.02662,0.0118,398.1039,0.00331,1,398.1039,6.30687358622945e-05,0.02993
ENSSHAG00000008506,-8937.876617,28.71587,0.66757,0.06321,0.06321,0.04788,1,1,0.2655,0.06321,89.54463,0.01904,1,89.54463,1.24249045965766e-58,0.28454
ENSSHAG00000008515,-2156.310312,16.8772,0.84677,0.13161,0.13161,0.09875,1,1,0.04879,0.13161,9.512,0.00569,1,9.512,0.00528581316782413,0.05448
ENSSHAG00000008516,-1878.047311,33.73527,0.86321,0.03906,0.03906,0.08936,1,1,0.04298,0.03906,999,0.00445,1,999,0.00400664172581037,0.04743
ENSSHAG00000008528,-2574.677647,36.64976,0.942,0.04899,0.04899,0.02253,1,1,0.03464,0.04899,38.56426,0.00083,1,38.56426,0.000202355236400344,0.03547
ENSSHAG00000008532,-3959.504026,24.36552,0.85825,0,0,0.08125,1,1,0.05527,0,999,0.00523,1,999,1.82498162459531e-12,0.0605
ENSSHAG00000008540,-6802.413473,0.67599,0.96092,0,0,0.02505,1,1,0.01368,0,90.45727,0.00036,1,90.45727,5.54058842923781e-13,0.01404
ENSSHAG00000008541,-6033.977586,51.82576,0.88486,0.01458,0.01458,0.09216,1,1,0.02081,0.01458,237.66238,0.00217,1,237.66238,1.41122204187528e-15,0.02298
ENSSHAG00000008547,-16742.161153,1.13911,0.85238,0.07557,0.07557,0.13128,1,1,0.01415,0.07557,106.2489,0.00218,1,106.2489,4.99966438857148e-17,0.01633
ENSSHAG00000008551,-1508.508995,3.94742,0.96834,0.17677,0.17677,0,1,1,0.03166,0.17677,674.02426,0,1,674.02426,2.9188934841762e-09,0.03166
ENSSHAG00000008555,-6076.59117,20.90259,0.63252,0.15626,0.15626,0.34115,1,1,0.01711,0.15626,998.99994,0.00923,1,998.99994,0.00374804080181691,0.02634
ENSSHAG00000008556,-3013.182669,2.45819,0.9167,0.02781,0.02781,0.07404,1,1,0.00857,0.02781,999,0.00069,1,999,0.000980808256574121,0.00926
ENSSHAG00000008559,-4164.275483,27.48258,0.96015,0.03858,0.03858,0.01856,1,1,0.02089,0.03858,413.55557,4e-04,1,413.55557,5.15268955026582e-06,0.02129
ENSSHAG00000008575,-3118.840143,49.23725,0.86213,0.024,0.024,0,1,1,0.13787,0.024,1.05976,0,1,1.05976,0.00366803841001954,0.13787
ENSSHAG00000008585,-6559.748598,6.61605,0.92594,0.03754,0.03754,0.05768,1,1,0.01542,0.03754,999,0.00096,1,999,1.32187606680365e-09,0.01638
ENSSHAG00000008607,-2731.287681,8.07215,0.56879,0.10146,0.10146,0.39275,1,1,0.02275,0.10146,43.69622,0.01571,1,43.69622,0.0123249246151803,0.03846
ENSSHAG00000008612,-15272.340125,10.51944,0.71876,0.09294,0.09294,0.273,1,1,0.00597,0.09294,114.60089,0.00227,1,114.60089,1.79566889664358e-07,0.00824
ENSSHAG00000008625,-2200.987505,41.77035,0.92755,0.1167,0.1167,0,1,1,0.07245,0.1167,103.38184,0,1,103.38184,1.65759152285604e-10,0.07245
ENSSHAG00000008626,-3033.183487,9.82042,0.89737,0,0,0.07697,1,1,0.02363,0,998.98701,0.00203,1,998.98701,4.22428169792191e-06,0.02566
ENSSHAG00000008631,-2408.911163,3.4118,0.68176,0.15708,0.15708,0.2602,1,1,0.04201,0.15708,205.49692,0.01603,1,205.49692,1.59988975758959e-10,0.05804
ENSSHAG00000008634,-2976.216224,22.41223,0.90326,0.04563,0.04563,0,1,1,0.09674,0.04563,973.90112,0,1,973.90112,1.33773006600973e-21,0.09674
ENSSHAG00000008637,-2887.195681,61.99307,0.71751,0.06197,0.06197,0,1,1,0.28249,0.06197,565.16241,0,1,565.16241,1.48700672101823e-27,0.28249
ENSSHAG00000008641,-4280.711236,9.5876,0.88571,0.17762,0.17762,0.09876,1,1,0.01397,0.17762,702.99243,0.00156,1,702.99243,2.0662866400363e-06,0.01553
ENSSHAG00000008651,-1791.769849,44.43619,0.88481,0.04757,0.04757,0.11519,1,1,0,0.04757,80.97418,0,1,80.97418,0.0178325778012529,0
ENSSHAG00000008655,-2771.884387,40.46025,0.45829,0.0543,0.0543,0.44353,1,1,0.04989,0.0543,998.89431,0.04828,1,998.89431,0.00040754061109905,0.09817
ENSSHAG00000008671,-2032.554986,4.02089,0.54792,0,0,0.38556,1,1,0.03904,0,300.72337,0.02747,1,300.72337,5.66753711425848e-13,0.06651
ENSSHAG00000008674,-6254.530202,50.31317,0.92889,0.02268,0.02268,0.06768,1,1,0.0032,0.02268,29.84453,0.00023,1,29.84453,0.0161565470588548,0.00343
ENSSHAG00000008679,-5395.463318,65.21501,0.68428,0.08044,0.08044,0.15312,1,1,0.13287,0.08044,314.39888,0.02973,1,314.39888,1.62128244065531e-11,0.1626
ENSSHAG00000008706,-3108.823513,4.1852,0.68661,0.00463,0.00463,0.29497,1,1,0.01288,0.00463,324.90378,0.00553,1,324.90378,0.0273150068987586,0.01841
ENSSHAG00000008714,-2139.82209,1.33845,0.77785,0.13281,0.13281,0.19392,1,1,0.0226,0.13281,30.23866,0.00563,1,30.23866,0.0119368963830278,0.02823
ENSSHAG00000008718,-1824.297903,4.64324,0.92271,0.04574,0.04574,0.06466,1,1,0.0118,0.04574,998.9988,0.00083,1,998.9988,0.0247816636201569,0.01263
ENSSHAG00000008722,-3512.781754,19.49068,0.53,0.10446,0.10446,0.39001,1,1,0.04608,0.10446,28.58187,0.03391,1,28.58187,0.000542605007711782,0.07999
ENSSHAG00000008733,-8480.972768,32.29672,0.70361,0.04218,0.04218,0.26505,1,1,0.02277,0.04218,472.57799,0.00858,1,472.57799,4.43712384057962e-06,0.03135
ENSSHAG00000008739,-3722.409911,33.25153,0.78971,0.06922,0.06922,0,1,1,0.21029,0.06922,107.78627,0,1,107.78627,1.54897663432848e-13,0.21029
ENSSHAG00000008741,-1783.298044,1.5521,0.43275,0,0,0.48135,1,1,0.04067,0,11.27364,0.04523,1,11.27364,0.0432150585987584,0.0859
ENSSHAG00000008757,-8306.868832,51.22462,0.80513,0.01404,0.01404,0.17202,1,1,0.01883,0.01404,45.89499,0.00402,1,45.89499,1.55292919108927e-05,0.02285
ENSSHAG00000008758,-7202.595111,84.86147,0.75399,0.01326,0.01326,0.17585,1,1,0.05689,0.01326,998.99668,0.01327,1,998.99668,4.97236867063234e-23,0.07016
ENSSHAG00000008762,-13186.271918,4.68882,0.97495,0.03054,0.03054,0,1,1,0.02505,0.03054,999,0,1,999,3.11668829389572e-66,0.02505
ENSSHAG00000008768,-9733.767867,2.73046,0.82935,0.04847,0.04847,0.16252,1,1,0.0068,0.04847,998.99906,0.00133,1,998.99906,0.0060674465826379,0.00813
ENSSHAG00000008770,-2651.513689,0.71419,0.98016,0.10708,0.10708,0.00385,1,1,0.01593,0.10708,56.98507,6e-05,1,56.98507,8.26906267935692e-06,0.01599
ENSSHAG00000008815,-4753.299117,7.57346,0.97179,0.03271,0.03271,0,1,1,0.02821,0.03271,999,0,1,999,3.61866920497833e-15,0.02821
ENSSHAG00000008822,-3386.013093,4.55207,0.81665,0,0,0.1573,1,1,0.02185,0,999,0.00421,1,999,6.11845947864922e-15,0.02606
ENSSHAG00000008838,-2156.324404,11.51392,0.96397,0.07149,0.07149,0,1,1,0.03603,0.07149,59.04874,0,1,59.04874,1.38316087361835e-06,0.03603
ENSSHAG00000008845,-4912.293954,1.09016,0.84922,0.00974,0.00974,0.1148,1,1,0.03169,0.00974,55.38357,0.00428,1,55.38357,4.35359073708166e-14,0.03597
ENSSHAG00000008851,-4525.235286,2.29824,0.86756,0,0,0.03384,1,1,0.09489,0,69.87347,0.0037,1,69.87347,7.27558684257299e-38,0.09859
ENSSHAG00000008855,-5542.643747,0.89588,0.97305,0.01672,0.01672,0,1,1,0.02695,0.01672,110.93437,0,1,110.93437,2.60992186828258e-20,0.02695
ENSSHAG00000008863,-2767.307052,22.70009,0.79567,0.06634,0.06634,0.12992,1,1,0.06397,0.06634,7.59214,0.01044,1,7.59214,0.0153680548928828,0.07441
ENSSHAG00000008866,-5475.051942,14.4775,0.97891,0.01381,0.01381,0.00336,1,1,0.01766,0.01381,651.26365,6e-05,1,651.26365,1.98389022870322e-06,0.01772
ENSSHAG00000008873,-9056.603878,44.76508,0.72839,0.0233,0.0233,0.15756,1,1,0.09376,0.0233,794.68364,0.02028,1,794.68364,1.85898870302332e-33,0.11404
ENSSHAG00000008874,-2122.863158,34.16156,0.51335,0.03766,0.03766,0.44172,1,1,0.02415,0.03766,45.90914,0.02078,1,45.90914,0.00940216686169936,0.04493
ENSSHAG00000008876,-4070.693889,82.90595,0.80169,0.02779,0.02779,0,1,1,0.19831,0.02779,391.89041,0,1,391.89041,3.27618658928679e-28,0.19831
ENSSHAG00000008881,-16514.94347,5.00121,0.58896,0.07972,0.07972,0.39755,1,1,0.00805,0.07972,998.99866,0.00543,1,998.99866,3.82878157458341e-07,0.01348
ENSSHAG00000008897,-3522.988893,50.66285,0.69945,0.02889,0.02889,0.11379,1,1,0.16063,0.02889,159.17618,0.02613,1,159.17618,3.41998059355288e-06,0.18676
ENSSHAG00000008902,-9451.617574,50.37473,0.99271,0.01481,0.01481,0.00606,1,1,0.00122,0.01481,343.47916,1e-05,1,343.47916,0.00419459202326998,0.00123
ENSSHAG00000008909,-5679.154518,38.66007,0.99178,0.02955,0.02955,0,1,1,0.00822,0.02955,21.42405,0,1,21.42405,0.019059315717154,0.00822
ENSSHAG00000008910,-4267.96976,1.24876,0.65,0.09632,0.09632,0.32972,1,1,0.01345,0.09632,46.81292,0.00682,1,46.81292,0.000156426050777393,0.02027
ENSSHAG00000008920,-3737.606998,20.27356,0.72285,0.05871,0.05871,0.09147,1,1,0.16482,0.05871,4.8838,0.02086,1,4.8838,0.00843454573363573,0.18568
ENSSHAG00000008923,-3373.707057,1.57652,0.97274,0.01486,0.01486,0,1,1,0.02726,0.01486,171.36182,0,1,171.36182,1.23219962330997e-12,0.02726
ENSSHAG00000008942,-10883.822106,1.44199,0.80288,0.03917,0.03917,0.17585,1,1,0.01744,0.03917,191.17662,0.00382,1,191.17662,6.00308473129589e-22,0.02126
ENSSHAG00000008954,-5144.716799,1.26919,0.93253,0.02561,0.02561,0.0317,1,1,0.03459,0.02561,129.45999,0.00118,1,129.45999,5.17729437780091e-23,0.03577
ENSSHAG00000008956,-10592.146527,0.53617,0.96217,0.0691,0.0691,0.03463,1,1,0.00309,0.0691,118.45392,0.00011,1,118.45392,0.000242560161562428,0.0032
ENSSHAG00000008960,-6280.700393,3.64107,0.82506,0,0,0.15626,1,1,0.0157,0,633.01908,0.00297,1,633.01908,7.90120610045939e-07,0.01867
ENSSHAG00000008965,-8904.594373,1.10002,0.91685,0.01385,0.01385,0.05533,1,1,0.02624,0.01385,253.04114,0.00158,1,253.04114,4.30125945032026e-26,0.02782
ENSSHAG00000008967,-12714.387879,89.16599,0.76267,0.01186,0.01186,0.06631,1,1,0.15734,0.01186,521.66033,0.01368,1,521.66033,6.85295559020949e-103,0.17102
ENSSHAG00000008971,-5919.183891,2.23851,0.84223,0,0,0.13602,1,1,0.01873,0,999,0.00302,1,999,9.9131415311772e-20,0.02175
ENSSHAG00000008973,-2195.14037,29.31135,0.81412,0.2314,0.2314,0,1,1,0.18588,0.2314,999,0,1,999,8.66823102517896e-16,0.18588
ENSSHAG00000008975,-16291.318744,1.22245,0.79383,0.09268,0.09268,0.1942,1,1,0.00961,0.09268,58.4534,0.00235,1,58.4534,1.43432306963644e-06,0.01196
ENSSHAG00000008981,-3675.440309,24.20765,0.63764,0.05774,0.05774,0.25906,1,1,0.07346,0.05774,51.47082,0.02984,1,51.47082,4.28014180733004e-14,0.1033
ENSSHAG00000009001,-2865.67053,26.04303,0.81949,0.10147,0.10147,0.14763,1,1,0.02786,0.10147,998.99033,0.00502,1,998.99033,0.000613623067590059,0.03288
ENSSHAG00000009009,-1987.807108,52.00748,0.73425,0.02891,0.02891,0.19274,1,1,0.05783,0.02891,854.01327,0.01518,1,854.01327,0.00248318497261517,0.07301
ENSSHAG00000009011,-8506.768834,8.09225,0.73174,0.09115,0.09115,0.25009,1,1,0.01354,0.09115,998.99669,0.00463,1,998.99669,0.00253665583269699,0.01817
ENSSHAG00000009020,-40538.946896,7.8265,0.76814,0.02798,0.02798,0.22575,1,1,0.00472,0.02798,998.99936,0.00139,1,998.99936,1.2980580433532e-12,0.00611
ENSSHAG00000009023,-3151.105865,13.36559,0.75468,0.08788,0.08788,0.21318,1,1,0.02506,0.08788,998.97299,0.00708,1,998.97299,0.00108427851061528,0.03214
ENSSHAG00000009030,-4077.539162,14.08096,0.95451,0.06081,0.06081,0,1,1,0.04549,0.06081,999,0,1,999,2.69185803396112e-17,0.04549
ENSSHAG00000009035,-3878.783928,22.97903,0.98029,0.06426,0.06426,0,1,1,0.01971,0.06426,391.15497,0,1,391.15497,4.5219586037129e-06,0.01971
ENSSHAG00000009036,-4268.053425,53.73718,0.91979,0.01849,0.01849,0.04073,1,1,0.03781,0.01849,357.70488,0.00167,1,357.70488,3.47859004957147e-07,0.03948
ENSSHAG00000009040,-3403.669433,26.94342,0.8843,0.05633,0.05633,0.08082,1,1,0.03196,0.05633,18.20102,0.00292,1,18.20102,0.000112100287594827,0.03488
ENSSHAG00000009059,-10852.140921,11.47402,0.90402,0.09118,0.09118,0.07627,1,1,0.01817,0.09118,999,0.00153,1,999,1.25288318705295e-15,0.0197
ENSSHAG00000009060,-5678.92455,0.98952,0.79775,0.05767,0.05767,0.17549,1,1,0.02193,0.05767,23.01055,0.00482,1,23.01055,7.46476666464978e-08,0.02675
ENSSHAG00000009062,-2755.068789,0.44143,0.98838,0.06895,0.06895,0,1,1,0.01162,0.06895,50.13979,0,1,50.13979,0.0205743382260114,0.01162
ENSSHAG00000009067,-4445.379519,50.88214,0.84324,0.03288,0.03288,0.04503,1,1,0.10606,0.03288,19.96159,0.00566,1,19.96159,6.88123829601822e-05,0.11172
ENSSHAG00000009075,-6961.955529,15.07561,0.4108,0.0829,0.0829,0.38354,1,1,0.10636,0.0829,999,0.0993,1,999,3.92453481267868e-13,0.20566
ENSSHAG00000009095,-2834.875636,51.74611,0.60605,0.07481,0.07481,0.31709,1,1,0.05046,0.07481,731.61303,0.0264,1,731.61303,0.0105951594861354,0.07686
ENSSHAG00000009102,-3738.747949,56.66266,0.88894,0.04699,0.04699,0.02852,1,1,0.07997,0.04699,590.30791,0.00257,1,590.30791,9.72388326310532e-19,0.08254
ENSSHAG00000009107,-4595.62524,42.39414,0.646,0.05763,0.05763,0.25945,1,1,0.06746,0.05763,348.29033,0.02709,1,348.29033,4.79084923817892e-06,0.09455
ENSSHAG00000009111,-2672.44035,52.11391,0.82121,0.03717,0.03717,0.16176,1,1,0.01422,0.03717,362.17521,0.0028,1,362.17521,0.0370676764595463,0.01702
ENSSHAG00000009117,-7487.140665,3.20044,0.45333,0.0743,0.0743,0.47737,1,1,0.03376,0.0743,38.91953,0.03555,1,38.91953,3.63339155328687e-07,0.06931
ENSSHAG00000009125,-2294.663837,50.50179,0.78439,0.00895,0.00895,0.06974,1,1,0.13396,0.00895,547.06898,0.01191,1,547.06898,7.06401346447535e-14,0.14587
ENSSHAG00000009129,-2112.016498,12.83839,0.68181,0,0,0.25078,1,1,0.04929,0,686.17994,0.01813,1,686.17994,9.15305909731409e-09,0.06742
ENSSHAG00000009131,-5874.496212,68.25178,0.65085,0.02799,0.02799,0.07689,1,1,0.24349,0.02799,48.27723,0.02877,1,48.27723,1.09631288433259e-14,0.27226
ENSSHAG00000009148,-3258.85415,69.99625,0.8449,0.03858,0.03858,0.10754,1,1,0.04219,0.03858,484.7905,0.00537,1,484.7905,0.029505494539555,0.04756
ENSSHAG00000009156,-3660.415719,3.07028,0.53528,0.03647,0.03647,0.40496,1,1,0.03402,0.03647,30.76463,0.02574,1,30.76463,0.000677052757591034,0.05976
ENSSHAG00000009161,-7109.033364,6.12239,0.96956,0.01514,0.01514,0.0165,1,1,0.01371,0.01514,707.4708,0.00023,1,707.4708,1.36745528104049e-05,0.01394
ENSSHAG00000009195,-3184.186871,14.16948,0.45807,0.09081,0.09081,0.46697,1,1,0.03712,0.09081,24.92919,0.03784,1,24.92919,0.0122703543992196,0.07496
ENSSHAG00000009202,-5461.066201,2.07315,0.74034,0.05642,0.05642,0.22709,1,1,0.02493,0.05642,32.8999,0.00765,1,32.8999,0.000255634706420034,0.03258
ENSSHAG00000009209,-2303.046404,3.79186,0.92255,0.08462,0.08462,0.06876,1,1,0.00808,0.08462,998.99871,6e-04,1,998.99871,0.017194434105118,0.00868
ENSSHAG00000009219,-7179.568519,3.62841,0.86197,0.06125,0.06125,0.12674,1,1,0.00985,0.06125,999,0.00145,1,999,2.03706816050253e-07,0.0113
ENSSHAG00000009231,-1977.912883,2.28656,0.86363,0,0,0.09855,1,1,0.03395,0,182.32513,0.00387,1,182.32513,7.849394067268e-13,0.03782
ENSSHAG00000009238,-3138.980976,6.64136,0.43379,0,0,0.37768,1,1,0.10078,0,91.79177,0.08774,1,91.79177,2.67897056564254e-19,0.18852
ENSSHAG00000009239,-3234.770212,57.55103,0.97218,0.01659,0.01659,0.01268,1,1,0.01494,0.01659,999,0.00019,1,999,0.000312347882949471,0.01513
ENSSHAG00000009250,-3627.180858,1.42015,0.90924,0.03378,0.03378,0.07446,1,1,0.01507,0.03378,18.29178,0.00123,1,18.29178,0.013580125673208,0.0163
ENSSHAG00000009265,-2842.547276,1.06525,0.83207,0.08194,0.08194,0.15049,1,1,0.01477,0.08194,27.74072,0.00267,1,27.74072,0.00112058965641911,0.01744
ENSSHAG00000009274,-1589.438132,1.09977,0.77824,0.01043,0.01043,0.18941,1,1,0.02602,0.01043,39.95571,0.00633,1,39.95571,0.0039695287051763,0.03235
ENSSHAG00000009287,-9849.114644,35.65785,0.91466,0.02503,0.02503,0.06413,1,1,0.01982,0.02503,410.92841,0.00139,1,410.92841,2.70726339623698e-14,0.02121
ENSSHAG00000009288,-4260.549272,48.88583,0.81938,0.06428,0.06428,0.06241,1,1,0.10984,0.06428,274.0888,0.00837,1,274.0888,8.09704343322732e-08,0.11821
ENSSHAG00000009290,-2937.008711,40.46593,0.79306,0.00197,0.00197,0.0722,1,1,0.1235,0.00197,841.06882,0.01124,1,841.06882,3.10498545060202e-21,0.13474
ENSSHAG00000009307,-7187.303885,0.72646,0.73482,0.0508,0.0508,0.23594,1,1,0.02213,0.0508,7.2261,0.00711,1,7.2261,0.0330434921550169,0.02924
ENSSHAG00000009323,-4626.416777,0.98443,0.60089,0.04008,0.04008,0.37963,1,1,0.01194,0.04008,15.53631,0.00754,1,15.53631,0.0438886900747613,0.01948
ENSSHAG00000009326,-10380.598081,26.00606,0.7091,0.10013,0.10013,0.22201,1,1,0.05246,0.10013,999,0.01642,1,999,6.33456802278507e-24,0.06888
ENSSHAG00000009331,-5968.764011,19.51235,0.69395,0.07037,0.07037,0.22822,1,1,0.05857,0.07037,42.28126,0.01926,1,42.28126,8.91717815497921e-12,0.07783
ENSSHAG00000009332,-3215.72974,3.7679,0.88791,0.07485,0.07485,0.09665,1,1,0.01392,0.07485,657.59581,0.00152,1,657.59581,0.0033215807934788,0.01544
ENSSHAG00000009341,-1545.583871,40.18011,0.48022,0,0,0.32749,1,1,0.11432,0,944.82181,0.07796,1,944.82181,6.00579319022801e-18,0.19228
ENSSHAG00000009345,-2462.927686,2.50421,0.8145,0.02262,0.02262,0.10329,1,1,0.07296,0.02262,24.69399,0.00925,1,24.69399,2.7064393550985e-06,0.08221
ENSSHAG00000009351,-7232.751499,28.68621,0.92083,0.04656,0.04656,0.0234,1,1,0.05439,0.04656,999,0.00138,1,999,1.07558001060606e-30,0.05577
ENSSHAG00000009355,-4662.249221,6.37822,0.92303,0.0226,0.0226,0.05714,1,1,0.01867,0.0226,999,0.00116,1,999,8.48530115568531e-06,0.01983
ENSSHAG00000009359,-4845.558548,21.40147,0.75254,0.07144,0.07144,0.20478,1,1,0.03355,0.07144,70.48879,0.00913,1,70.48879,1.06119938705408e-12,0.04268
ENSSHAG00000009361,-2911.083604,54.96642,0.84957,0.02788,0.02788,0.0497,1,1,0.09517,0.02788,66.72501,0.00557,1,66.72501,1.0496504014976e-06,0.10074
ENSSHAG00000009363,-5761.124495,65.31004,0.92365,0.01525,0.01525,0,1,1,0.07635,0.01525,260.13495,0,1,260.13495,8.83916972977445e-18,0.07635
ENSSHAG00000009365,-1529.569825,3.62531,0.73824,0.05638,0.05638,0.24437,1,1,0.01307,0.05638,998.99944,0.00433,1,998.99944,0.024006256573853,0.0174
ENSSHAG00000009366,-3608.417058,7.5118,0.88258,0.02127,0.02127,0.09432,1,1,0.02087,0.02127,308.49631,0.00223,1,308.49631,2.04869187612542e-06,0.0231
ENSSHAG00000009367,-4560.114867,43.07218,0.93199,0.02043,0.02043,0.04299,1,1,0.02392,0.02043,7.92868,0.0011,1,7.92868,4.27969760735487e-12,0.02502
ENSSHAG00000009374,-4714.280166,14.46967,0.97468,0.06309,0.06309,0,1,1,0.02532,0.06309,11.88431,0,1,11.88431,0.00227529120178151,0.02532
ENSSHAG00000009375,-2809.192455,1.53589,0.43983,0.0327,0.0327,0.40653,1,1,0.07984,0.0327,8.66184,0.0738,1,8.66184,0.00424120368198692,0.15364
ENSSHAG00000009380,-1946.165655,71.60768,0.85548,0.02008,0.02008,0,1,1,0.14452,0.02008,613.2014,0,1,613.2014,2.9932841695862e-13,0.14452
ENSSHAG00000009385,-9278.304319,0.57867,0.83132,0.01537,0.01537,0.16176,1,1,0.00579,0.01537,42.7836,0.00113,1,42.7836,0.00235802463125757,0.00692
ENSSHAG00000009408,-3926.764749,53.80345,0.8495,0.01919,0.01919,0.07641,1,1,0.06797,0.01919,999,0.00611,1,999,1.35474331254651e-31,0.07408
ENSSHAG00000009412,-6054.026292,14.58589,0.89734,0.0714,0.0714,0.09149,1,1,0.01014,0.0714,168.38067,0.00103,1,168.38067,0.000405685622015841,0.01117
ENSSHAG00000009413,-7792.641993,21.99768,0.61076,0.0746,0.0746,0.35852,1,1,0.01936,0.0746,523.3649,0.01136,1,523.3649,1.15285914003316e-05,0.03072
ENSSHAG00000009419,-7670.860581,18.57513,0.7963,0.04752,0.04752,0.10712,1,1,0.08513,0.04752,388.68504,0.01145,1,388.68504,1.29391617547413e-31,0.09658
ENSSHAG00000009431,-5303.639535,7.6037,0.64391,0,0,0.33326,1,1,0.01505,0,999,0.00779,1,999,0.00206960363807543,0.02284
ENSSHAG00000009433,-4154.184125,50.94613,0.93132,0.01899,0.01899,0.03741,1,1,0.03006,0.01899,66.14604,0.00121,1,66.14604,1.85297477941708e-14,0.03127
ENSSHAG00000009438,-2507.467908,43.31411,0.72036,0.05035,0.05035,0.19785,1,1,0.06416,0.05035,999,0.01762,1,999,1.39104759402621e-05,0.08178
ENSSHAG00000009442,-6192.220115,0.89098,0.96676,0.0047,0.0047,0.01231,1,1,0.02067,0.0047,66.75226,0.00026,1,66.75226,2.31547676402205e-12,0.02093
ENSSHAG00000009443,-7058.382939,26.89697,0.92299,0.10897,0.10897,0,1,1,0.07701,0.10897,999,0,1,999,2.80759879860721e-09,0.07701
ENSSHAG00000009456,-3109.37907,50.98354,0.94865,0.02123,0.02123,0.04717,1,1,0.00399,0.02123,999,2e-04,1,999,0.028587628227742,0.00419
ENSSHAG00000009464,-7465.551347,35.2996,0.93305,0.03699,0.03699,0,1,1,0.06695,0.03699,316.91572,0,1,316.91572,8.59430728477019e-34,0.06695
ENSSHAG00000009483,-3644.663328,17.2479,0.92939,0.01619,0.01619,0.03054,1,1,0.0388,0.01619,998.96884,0.00127,1,998.96884,1.66946721950269e-09,0.04007
ENSSHAG00000009486,-3161.005174,1.88412,0.8677,0,0,0.1073,1,1,0.02225,0,239.18003,0.00275,1,239.18003,6.97739407869614e-08,0.025
ENSSHAG00000009495,-3985.638744,33.56991,0.72313,0.10348,0.10348,0.19807,1,1,0.06186,0.10348,999,0.01694,1,999,6.57339903655169e-15,0.0788
ENSSHAG00000009496,-12380.860222,37.38188,0.87485,0.03043,0.03043,0.10919,1,1,0.01419,0.03043,264.51964,0.00177,1,264.51964,0.000100635145219504,0.01596
ENSSHAG00000009501,-3871.795596,55.3387,0.91847,0.02833,0.02833,0.05197,1,1,0.02798,0.02833,668.5158,0.00158,1,668.5158,4.40386089287408e-07,0.02956
ENSSHAG00000009507,-2425.130282,1.2713,0.60686,0.02627,0.02627,0.301,1,1,0.06159,0.02627,9.93378,0.03055,1,9.93378,0.0464330760421626,0.09214
ENSSHAG00000009519,-2486.506291,32.04635,0.47611,0.06088,0.06088,0.51234,1,1,0.00556,0.06088,659.65821,0.00599,1,659.65821,0.0298322228881922,0.01155
ENSSHAG00000009520,-3219.595865,30.99628,0.95254,0.02623,0.02623,0.01332,1,1,0.03366,0.02623,466.03496,0.00047,1,466.03496,8.74880847236434e-13,0.03413
ENSSHAG00000009522,-4276.783887,2.60791,0.96242,0.01896,0.01896,0.02976,1,1,0.00758,0.01896,999,0.00023,1,999,3.30006547751048e-05,0.00781
