gene	description	total	composite.snps.afchange.top.genes.200000bp	composite.snps.timeseries.top.genes.200000bp
ENSSHAG00000002492	2	coiled-coil domain containing 69 [Source:HGNC Symbol;Acc:HGNC:24487]	1	1
ENSSHAG00000017578	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WZ72]	1	1
ENSSHAG00000005943	2	DnaJ (Hsp40) homolog, subfamily B, member 14 [Source:HGNC Symbol;Acc:HGNC:25881]	1	1
ENSSHAG00000005940	2	regulator of microtubule dynamics 1 [Source:HGNC Symbol;Acc:HGNC:24285]	1	1
ENSSHAG00000005944	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VUI6]	1	1
ENSSHAG00000005948	2	family with sequence similarity 181, member A [Source:HGNC Symbol;Acc:HGNC:20491]	1	1
ENSSHAG00000014059	2	transmembrane protein 106B [Source:HGNC Symbol;Acc:HGNC:22407]	1	1
ENSSHAG00000011578	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WDP0]	1	1
ENSSHAG00000011577	2	hemoglobin, zeta [Source:HGNC Symbol;Acc:HGNC:4835]	1	1
ENSSHAG00000011573	1	cyclin-dependent kinase inhibitor 1A (p21, Cip1) [Source:HGNC Symbol;Acc:HGNC:1784]	0	1
ENSSHAG00000011572	2	ring finger protein 20, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:10062]	1	1
ENSSHAG00000014051	2	ELK3, ETS-domain protein (SRF accessory protein 2) [Source:HGNC Symbol;Acc:HGNC:3325]	1	1
ENSSHAG00000014050	2	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4 [Source:HGNC Symbol;Acc:HGNC:9561]	1	1
ENSSHAG00000005051	1	protease, serine, 22 [Source:HGNC Symbol;Acc:HGNC:14368]	0	1
ENSSHAG00000005053	2	N(alpha)-acetyltransferase 15, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:30782]	1	1
ENSSHAG00000005057	2	component of oligomeric golgi complex 3 [Source:HGNC Symbol;Acc:HGNC:18619]	1	1
ENSSHAG00000005059	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VRJ4]	1	1
ENSSHAG00000010805	2	topoisomerase (DNA) II beta 180kDa [Source:HGNC Symbol;Acc:HGNC:11990]	1	1
ENSSHAG00000006027	1	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F [Source:HGNC Symbol;Acc:HGNC:6780]	0	1
ENSSHAG00000006026	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VUS9]	1	1
ENSSHAG00000006020	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VUS3]	1	1
ENSSHAG00000006022	2	enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]	1	1
ENSSHAG00000006029	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VUT2]	1	1
ENSSHAG00000006028	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VUT1]	1	1
ENSSHAG00000012906	2	forkhead box F1 [Source:HGNC Symbol;Acc:HGNC:3809]	1	1
ENSSHAG00000012903	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WI67]	1	1
ENSSHAG00000012902	2	chromosome 1 open reading frame 189 [Source:HGNC Symbol;Acc:HGNC:32305]	1	1
ENSSHAG00000003886	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VML1]	0	1
ENSSHAG00000012908	2	leucine rich repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:18531]	1	1
ENSSHAG00000009916	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W7Y2]	1	1
ENSSHAG00000009917	2	spectrin, alpha, erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11272]	1	1
ENSSHAG00000009911	2	collagen, type V, alpha 3 [Source:HGNC Symbol;Acc:HGNC:14864]	1	1
ENSSHAG00000009913	2	ovarian tumor suppressor candidate 2 [Source:HGNC Symbol;Acc:HGNC:24203]	1	1
ENSSHAG00000009918	2	spermatid perinuclear RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16462]	1	1
ENSSHAG00000006612	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VWQ2]	1	1
ENSSHAG00000006799	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VXC8]	1	1
ENSSHAG00000006796	1	interleukin 7 receptor [Source:HGNC Symbol;Acc:HGNC:6024]	0	1
ENSSHAG00000006794	2	TBC1 domain family, member 17 [Source:HGNC Symbol;Acc:HGNC:25699]	1	1
ENSSHAG00000006793	1	caspase 14, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:1502]	0	1
ENSSHAG00000006790	2	isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:27696]	1	1
ENSSHAG00000006616	2	CDC42 effector protein (Rho GTPase binding) 3 [Source:HGNC Symbol;Acc:HGNC:16943]	1	1
ENSSHAG00000015357	1	SH3 domain and tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:26009]	0	1
ENSSHAG00000010319	1	maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]	0	1
ENSSHAG00000007779	2	KH and NYN domain containing [Source:HGNC Symbol;Acc:HGNC:20166]	1	1
ENSSHAG00000007772	1	succinate dehydrogenase complex, subunit B, iron sulfur (Ip) [Source:HGNC Symbol;Acc:HGNC:10681]	0	1
ENSSHAG00000007773	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W0M0]	1	1
ENSSHAG00000007771	2	vaccinia related kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]	1	1
ENSSHAG00000007777	2	angiotensin II receptor, type 1 [Source:HGNC Symbol;Acc:HGNC:336]	1	1
ENSSHAG00000007774	1	S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]	0	1
ENSSHAG00000017508	2		1	1
ENSSHAG00000010229	2	protein kinase C, eta [Source:HGNC Symbol;Acc:HGNC:9403]	1	1
ENSSHAG00000010224	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W911]	1	1
ENSSHAG00000010225	2	leucine rich repeat and fibronectin type III domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28370]	1	1
ENSSHAG00000010226	2	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase) [Source:HGNC Symbol;Acc:HGNC:11257]	1	1
ENSSHAG00000010227	2	RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]	1	1
ENSSHAG00000017500	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WYY1]	1	1
ENSSHAG00000017501	2	activating transcription factor 7 interacting protein [Source:HGNC Symbol;Acc:HGNC:20092]	1	1
ENSSHAG00000010223	2	testis expressed 10 [Source:HGNC Symbol;Acc:HGNC:25988]	1	1
ENSSHAG00000008809	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W441]	1	1
ENSSHAG00000003459	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VL72]	1	1
ENSSHAG00000003457	2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:1565]	1	1
ENSSHAG00000003456	1	bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]	0	1
ENSSHAG00000003455	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VL68]	1	1
ENSSHAG00000003454	2	solute carrier family 1 (glial high affinity glutamate transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10940]	1	1
ENSSHAG00000004833	2	Lipase  [Source:UniProtKB/TrEMBL;Acc:G3VQS6]	1	1
ENSSHAG00000010863	2	olfactory receptor, family 6, subfamily B, member 1 [Source:HGNC Symbol;Acc:HGNC:8354]	1	1
ENSSHAG00000004344	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VP53]	1	1
ENSSHAG00000007513	2	tonsoku-like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:7801]	1	1
ENSSHAG00000007510	1	egl-9 family hypoxia-inducible factor 1 [Source:HGNC Symbol;Acc:HGNC:1232]	0	1
ENSSHAG00000005521	2	interleukin 17 receptor E-like [Source:HGNC Symbol;Acc:HGNC:33808]	1	1
ENSSHAG00000005292	2	polyhomeotic homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:3182]	1	1
ENSSHAG00000008803	1	proline rich membrane anchor 1 [Source:HGNC Symbol;Acc:HGNC:18319]	0	1
ENSSHAG00000005522	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VT38]	1	1
ENSSHAG00000005297	2	protein phosphatase 1, regulatory subunit 3D [Source:HGNC Symbol;Acc:HGNC:9294]	1	1
ENSSHAG00000008807	2	leucine rich repeat neuronal 2 [Source:HGNC Symbol;Acc:HGNC:16914]	1	1
ENSSHAG00000005526	2	DAZ interacting zinc finger protein 1-like [Source:HGNC Symbol;Acc:HGNC:26551]	1	1
ENSSHAG00000013423	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WJZ8]	1	1
ENSSHAG00000013422	2	transmembrane protein 8B [Source:HGNC Symbol;Acc:HGNC:21427]	1	1
ENSSHAG00000016101	2	pleckstrin homology domain containing, family S member 1 [Source:HGNC Symbol;Acc:HGNC:26285]	1	1
ENSSHAG00000016100	2	janus kinase and microtubule interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26460]	1	1
ENSSHAG00000016107	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WU71]	1	1
ENSSHAG00000013426	2	CDC42 small effector 1 [Source:HGNC Symbol;Acc:HGNC:17719]	1	1
ENSSHAG00000016105	2	SECIS binding protein 2-like [Source:HGNC Symbol;Acc:HGNC:28997]	1	1
ENSSHAG00000013424	2	ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388]	1	1
ENSSHAG00000013429	2	protein phosphatase 1, catalytic subunit, gamma isozyme [Source:HGNC Symbol;Acc:HGNC:9283]	1	1
ENSSHAG00000016108	1	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 [Source:HGNC Symbol;Acc:HGNC:7136]	0	1
ENSSHAG00000015864	2	solute carrier family 38, member 10 [Source:HGNC Symbol;Acc:HGNC:28237]	1	1
ENSSHAG00000015866	2	olfactory receptor, family 52, subfamily E, member 4 [Source:HGNC Symbol;Acc:HGNC:15213]	1	1
ENSSHAG00000015861	2	Kruppel-like factor 7 (ubiquitous) [Source:HGNC Symbol;Acc:HGNC:6350]	1	1
ENSSHAG00000015860	2	dopey family member 1 [Source:HGNC Symbol;Acc:HGNC:21194]	1	1
ENSSHAG00000015863	2	synaptotagmin binding, cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]	1	1
ENSSHAG00000004154	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VNH6]	1	1
ENSSHAG00000004153	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VNH5]	1	1
ENSSHAG00000004152	2	NEDD8 activating enzyme E1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:621]	1	1
ENSSHAG00000011375	1	olfactory receptor, family 6, subfamily F, member 1 [Source:HGNC Symbol;Acc:HGNC:15027]	0	1
ENSSHAG00000011374	2	oxytocin receptor [Source:HGNC Symbol;Acc:HGNC:8529]	1	1
ENSSHAG00000011377	2	potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297]	1	1
ENSSHAG00000011376	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WD01]	1	1
ENSSHAG00000011371	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WCZ6]	1	1
ENSSHAG00000011370	2		1	1
ENSSHAG00000011373	2	retinoic acid induced 2 [Source:HGNC Symbol;Acc:HGNC:9835]	1	1
ENSSHAG00000011379	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WD05]	1	1
ENSSHAG00000001325	2	heat shock protein 90kDa beta (Grp94), member 1 [Source:HGNC Symbol;Acc:HGNC:12028]	1	1
ENSSHAG00000016366	2	coagulation factor II (thrombin) [Source:HGNC Symbol;Acc:HGNC:3535]	1	1
ENSSHAG00000016365	2	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4 [Source:HGNC Symbol;Acc:HGNC:7137]	1	1
ENSSHAG00000016364	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WV12]	1	1
ENSSHAG00000016362	2	endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]	1	1
ENSSHAG00000016361	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WV08]	1	1
ENSSHAG00000003156	2	vacuolar protein sorting 35 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13487]	1	1
ENSSHAG00000016369	2	ER lipid raft associated 2 [Source:HGNC Symbol;Acc:HGNC:1356]	1	1
ENSSHAG00000006437	1	chloride channel accessory 1 [Source:HGNC Symbol;Acc:HGNC:2015]	0	1
ENSSHAG00000006806	2	SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]	1	1
ENSSHAG00000006805	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VXD6]	1	1
ENSSHAG00000006804	2	aldehyde dehydrogenase 3 family, member A2 [Source:HGNC Symbol;Acc:HGNC:403]	1	1
ENSSHAG00000006803	2	ribosomal modification protein rimK-like family member B [Source:HGNC Symbol;Acc:HGNC:29228]	1	1
ENSSHAG00000006434	2	sorting nexin 33 [Source:HGNC Symbol;Acc:HGNC:28468]	1	1
ENSSHAG00000006800	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VXC9]	1	1
ENSSHAG00000006435	2	tectonin beta-propeller repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:19957]	1	1
ENSSHAG00000006809	2	peroxisomal biogenesis factor 12 [Source:HGNC Symbol;Acc:HGNC:8854]	1	1
ENSSHAG00000006808	2	EPH receptor A1 [Source:HGNC Symbol;Acc:HGNC:3385]	1	1
ENSSHAG00000004614	2	zinc finger and BTB domain containing 39 [Source:HGNC Symbol;Acc:HGNC:29014]	1	1
ENSSHAG00000018311	2	tubulin, gamma complex associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18598]	1	1
ENSSHAG00000003964	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VMV3]	1	1
ENSSHAG00000016810	2	pre-mRNA processing factor 6 [Source:HGNC Symbol;Acc:HGNC:15860]	1	1
ENSSHAG00000010428	2	coiled-coil domain containing 94 [Source:HGNC Symbol;Acc:HGNC:25518]	1	1
ENSSHAG00000016812	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WWK2]	1	1
ENSSHAG00000016814	2		1	1
ENSSHAG00000016817	2	HMG box domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28982]	1	1
ENSSHAG00000016816	2	DnaJ (Hsp40) homolog, subfamily B, member 5 [Source:HGNC Symbol;Acc:HGNC:14887]	1	1
ENSSHAG00000010422	2	myosin, light chain 12B, regulatory [Source:HGNC Symbol;Acc:HGNC:29827]	1	1
ENSSHAG00000010420	2	Na+/K+ transporting ATPase interacting 1 [Source:HGNC Symbol;Acc:HGNC:25743]	1	1
ENSSHAG00000010427	1	vacuolar protein sorting 8 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:29122]	0	1
ENSSHAG00000010424	2	ADAM metallopeptidase with thrombospondin type 1 motif, 8 [Source:HGNC Symbol;Acc:HGNC:224]	1	1
ENSSHAG00000015281	2	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]	1	1
ENSSHAG00000015280	2	MAX interactor 1, dimerization protein [Source:HGNC Symbol;Acc:HGNC:7534]	1	1
ENSSHAG00000015283	2	BEN domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23040]	1	1
ENSSHAG00000015284	2	progesterone immunomodulatory binding factor 1 [Source:HGNC Symbol;Acc:HGNC:23352]	1	1
ENSSHAG00000015289	1	seizure related 6 homolog (mouse) [Source:HGNC Symbol;Acc:HGNC:15955]	0	1
ENSSHAG00000015288	2	Kruppel-like factor 1 (erythroid) [Source:HGNC Symbol;Acc:HGNC:6345]	1	1
ENSSHAG00000012488	2	collectin sub-family member 11 [Source:HGNC Symbol;Acc:HGNC:17213]	1	1
ENSSHAG00000000931	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VCY6]	1	1
ENSSHAG00000012482	2	phosphoinositide-3-kinase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24942]	1	1
ENSSHAG00000012483	2	calcium channel, voltage-dependent, alpha 2/delta subunit 1 [Source:HGNC Symbol;Acc:HGNC:1399]	1	1
ENSSHAG00000012487	2	neutral sphingomyelinase (N-SMase) activation associated factor [Source:HGNC Symbol;Acc:HGNC:8017]	1	1
ENSSHAG00000012485	2	slingshot protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30579]	1	1
ENSSHAG00000017171	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WXT8]	1	1
ENSSHAG00000005208	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VS23]	1	1
ENSSHAG00000005209	2	EGF-like repeats and discoidin I-like domains 3 [Source:HGNC Symbol;Acc:HGNC:3173]	1	1
ENSSHAG00000005204	2	proline-rich coiled-coil 2A [Source:HGNC Symbol;Acc:HGNC:13918]	1	1
ENSSHAG00000008325	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W2G6]	1	1
ENSSHAG00000005206	2	mannose-6-phosphate receptor (cation dependent) [Source:HGNC Symbol;Acc:HGNC:6752]	1	1
ENSSHAG00000008327	2	glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134]	1	1
ENSSHAG00000005200	2	wingless-type MMTV integration site family, member 8B [Source:HGNC Symbol;Acc:HGNC:12789]	1	1
ENSSHAG00000008321	2	centrin, EF-hand protein, 3 [Source:HGNC Symbol;Acc:HGNC:1868]	1	1
ENSSHAG00000008322	2	PIF1 5'-to-3' DNA helicase [Source:HGNC Symbol;Acc:HGNC:26220]	1	1
ENSSHAG00000008323	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W2G4]	1	1
ENSSHAG00000005316	1	polymerase (DNA-directed), delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782]	0	1
ENSSHAG00000017172	1	protein kinase, AMP-activated, beta 2 non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9379]	0	1
ENSSHAG00000005314	2	general transcription factor IIB [Source:HGNC Symbol;Acc:HGNC:4648]	1	1
ENSSHAG00000017174	1	Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671]	0	1
ENSSHAG00000005315	2	family with sequence similarity 134, member B [Source:HGNC Symbol;Acc:HGNC:25964]	1	1
ENSSHAG00000005675	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VTL6]	1	1
ENSSHAG00000018413	1	chromosome 16 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:24641]	0	1
ENSSHAG00000018412	2	Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399]	1	1
ENSSHAG00000018411	2	establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]	1	1
ENSSHAG00000015130	2	chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:22421]	1	1
ENSSHAG00000015137	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WQX4]	1	1
ENSSHAG00000018416	1	prolyl endopeptidase-like [Source:HGNC Symbol;Acc:HGNC:30228]	0	1
ENSSHAG00000018415	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3X243]	1	1
ENSSHAG00000015134	2	fibronectin type III and SPRY domain containing 1-like [Source:HGNC Symbol;Acc:HGNC:13753]	1	1
ENSSHAG00000008271	2	solute carrier family 26, member 10 [Source:HGNC Symbol;Acc:HGNC:14470]	1	1
ENSSHAG00000011775	2	protein phosphatase 2, regulatory subunit B', delta [Source:HGNC Symbol;Acc:HGNC:9312]	1	1
ENSSHAG00000005674	1	solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6 [Source:HGNC Symbol;Acc:HGNC:10944]	0	1
ENSSHAG00000016902	1	ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]	0	1
ENSSHAG00000016907	1	tubulin tyrosine ligase [Source:HGNC Symbol;Acc:HGNC:21586]	0	1
ENSSHAG00000016906	2	amyloid beta (A4) precursor protein-binding, family B, member 2 [Source:HGNC Symbol;Acc:HGNC:582]	1	1
ENSSHAG00000010572	2	thioredoxin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28030]	1	1
ENSSHAG00000016904	1	proteasome (prosome, macropain) 26S subunit, ATPase, 1 [Source:HGNC Symbol;Acc:HGNC:9547]	0	1
ENSSHAG00000002001	2	STAM binding protein-like 1 [Source:HGNC Symbol;Acc:HGNC:24105]	1	1
ENSSHAG00000013998	2	toll-like receptor 8 [Source:HGNC Symbol;Acc:HGNC:15632]	1	1
ENSSHAG00000002005	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VGF3]	1	1
ENSSHAG00000013993	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WLZ4]	1	1
ENSSHAG00000013992	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WLZ3]	1	1
ENSSHAG00000013991	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WLZ2]	0	1
ENSSHAG00000002008	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VGF7]	0	1
ENSSHAG00000013995	2	glutamic-oxaloacetic transaminase 1, soluble [Source:HGNC Symbol;Acc:HGNC:4432]	1	1
ENSSHAG00000003092	1	interleukin 21 [Source:HGNC Symbol;Acc:HGNC:6005]	0	1
ENSSHAG00000010215	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W8Z9]	0	1
ENSSHAG00000014426	2	tumor suppressing subtransferable candidate 1 [Source:HGNC Symbol;Acc:HGNC:12383]	1	1
ENSSHAG00000014427	2	germ cell-less, spermatogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:23843]	1	1
ENSSHAG00000014424	2	Rho-associated, coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251]	1	1
ENSSHAG00000011905	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WER4]	1	1
ENSSHAG00000002263	2	zinc finger protein 652 [Source:HGNC Symbol;Acc:HGNC:29147]	1	1
ENSSHAG00000014420	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WNF2]	1	1
ENSSHAG00000014421	2	lymphoblastic leukemia associated hematopoiesis regulator 1 [Source:HGNC Symbol;Acc:HGNC:6734]	1	1
ENSSHAG00000018766	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3X3C7]	0	1
ENSSHAG00000011909	2	hemoglobin, theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]	1	1
ENSSHAG00000003204	2	protein phosphatase 3, catalytic subunit, alpha isozyme [Source:HGNC Symbol;Acc:HGNC:9314]	1	1
ENSSHAG00000003203	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VKE0]	1	1
ENSSHAG00000017390	2	Wilms tumor 1 [Source:HGNC Symbol;Acc:HGNC:12796]	1	1
ENSSHAG00000017393	2	proteasome (prosome, macropain) 26S subunit, ATPase, 3 [Source:HGNC Symbol;Acc:HGNC:9549]	1	1
ENSSHAG00000003209	2	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B [Source:HGNC Symbol;Acc:HGNC:13917]	1	1
ENSSHAG00000012594	2	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:25906]	1	1
ENSSHAG00000012596	2	RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]	1	1
ENSSHAG00000002913	2	protein phosphatase 2, regulatory subunit B, delta [Source:HGNC Symbol;Acc:HGNC:23732]	1	1
ENSSHAG00000012597	2	membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7) [Source:HGNC Symbol;Acc:HGNC:26542]	1	1
ENSSHAG00000002915	1	WD repeat domain 72 [Source:HGNC Symbol;Acc:HGNC:26790]	0	1
ENSSHAG00000002914	2	tripartite motif containing 26 [Source:HGNC Symbol;Acc:HGNC:12962]	1	1
ENSSHAG00000002917	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VJG4]	1	1
ENSSHAG00000012262	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WFZ8]	0	1
ENSSHAG00000008520	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W334]	1	1
ENSSHAG00000008526	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W341]	0	1
ENSSHAG00000012263	2	integrator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:25048]	1	1
ENSSHAG00000007181	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VYN1]	1	1
ENSSHAG00000007255	2	WD repeat domain 35 [Source:HGNC Symbol;Acc:HGNC:29250]	1	1
ENSSHAG00000007182	2	methionyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6898]	1	1
ENSSHAG00000007185	2	AFG3-like AAA ATPase 2 [Source:HGNC Symbol;Acc:HGNC:315]	1	1
ENSSHAG00000012260	2	torsin family 1, member A (torsin A) [Source:HGNC Symbol;Acc:HGNC:3098]	1	1
ENSSHAG00000007186	2	pyrroline-5-carboxylate reductase-like [Source:HGNC Symbol;Acc:HGNC:25846]	1	1
ENSSHAG00000007188	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VYN8]	1	1
ENSSHAG00000013384	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WJV0]	1	1
ENSSHAG00000017197	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WXX3]	1	1
ENSSHAG00000017196	2	proteasome (prosome, macropain) 26S subunit, non-ATPase, 5 [Source:HGNC Symbol;Acc:HGNC:9563]	1	1
ENSSHAG00000017195	2	ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]	1	1
ENSSHAG00000017194	2	doublecortin-like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19002]	1	1
ENSSHAG00000017192	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WXW5]	1	1
ENSSHAG00000017191	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WXW4]	1	1
ENSSHAG00000017190	2	steroidogenic acute regulatory protein [Source:HGNC Symbol;Acc:HGNC:11359]	1	1
ENSSHAG00000006583	2	junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201]	1	1
ENSSHAG00000006580	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VWL6]	1	1
ENSSHAG00000006581	2	cytochrome c oxidase subunit VIc [Source:HGNC Symbol;Acc:HGNC:2285]	1	1
ENSSHAG00000006586	2		1	1
