ensembl_gene_id,likelihood,p0,f0,p1,f1,p2,f2,p3,f3,pval,p2a_2b,ID
ENSSHAG00000006668,-3265.847136,0.90027,0,0.09973,1,0,1,0,1,0.998871621018033,0,nonsig_wg
ENSSHAG00000006669,-6695.873502,0.85973,0.0415,0.13557,1,0.00406,823.1845,0.00064,823.1845,0.207947296254923,0.0047,nonsig_wg
ENSSHAG00000006672,-3004.760359,0.58016,0.04833,0.41984,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006674,-2454.051378,0.37804,0,0.27441,1,0.20137,1,0.14617,1,1,0.34754,nonsig_wg
ENSSHAG00000006675,-6085.499682,0.71927,0.0431,0.17136,1,0.08833,1,0.02104,1,1,0.10937,nonsig_wg
ENSSHAG00000006679,-6917.71469,0.91484,0.04793,0.03218,1,0.05118,1,0.0018,1,1,0.05298,nonsig_wg
ENSSHAG00000006682,-4771.977326,0.6153,0.03404,0.2796,1,0.07226,1,0.03284,1,1,0.1051,nonsig_wg
ENSSHAG00000006683,-4237.001377,0.70161,0.04408,0.29839,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006684,-15542.340369,0.92465,0.03238,0.07535,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006696,-2498.384838,0.5811,0,0.35172,1,0.04185,6.04425,0.02533,6.04425,0.375986350711931,0.06718,nonsig_wg
ENSSHAG00000006698,-7109.708208,0.93186,0.05334,0.02878,1,0.03818,3.93838,0.00118,3.93838,0.100801146928582,0.03936,nonsig_wg
ENSSHAG00000006701,-3266.282435,0.72661,0.02714,0.27339,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006705,-1094.827105,0.98467,0.03291,0.01533,1,0,1,0,1,0.644889663319692,0,nonsig_wg
ENSSHAG00000006714,-5340.241942,0.69992,0.03579,0.1461,1,0.12739,1,0.02659,1,1,0.15398,nonsig_wg
ENSSHAG00000006715,-3253.403427,0.92965,0.02504,0.03945,1,0.02965,1,0.00126,1,1,0.03091,nonsig_wg
ENSSHAG00000006719,-3054.424315,0.93096,0.03532,0.06103,1,0.00752,1.46244,0.00049,1.46244,0.842819998226599,0.00801,nonsig_wg
ENSSHAG00000006722,-5852.240399,0.403,0,0.31409,1,0.15899,1,0.12391,1,1,0.2829,nonsig_wg
ENSSHAG00000006726,-2360.731703,0.56532,0.12265,0.12909,1,0.24878,1,0.05681,1,1,0.30559,nonsig_wg
ENSSHAG00000006727,-2899.839929,0.94435,0.00806,0.05565,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006730,-2092.301849,0.93742,0,0.06258,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006734,-2013.380202,0.91594,0.00798,0.08406,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006738,-1703.356559,0.8665,0.07511,0.1335,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006742,-2274.533085,1,0.02188,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006748,-1368.3246,0.7724,0.03116,0.12478,1,0.08853,1,0.0143,1,1,0.10283,nonsig_wg
ENSSHAG00000006750,-7347.937411,0.96063,0.03202,0.03937,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006751,-3456.942844,0.60118,0.02783,0.34529,1,0.034,1,0.01953,1,1,0.05353,nonsig_wg
ENSSHAG00000006753,-2994.78212,0.99717,0.05333,0,1,0.00283,7.05122,0,7.05122,0.219191279953054,0.00283,nonsig_wg
ENSSHAG00000006754,-1200.303866,0.81372,0,0.18628,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006756,-1968.840897,0.97555,0,0.02047,1,0.0039,1,8e-05,1,1,0.00398,nonsig_wg
ENSSHAG00000006763,-4588.660222,0.79651,0,0.20349,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006767,-994.091606,0.98681,0,0,1,0.01319,13.93888,0,13.93888,0.0577248233650403,0.01319,nonsig_wg
ENSSHAG00000006769,-1994.415126,0.72687,0.07014,0.20856,1,0.05017,5.47856,0.0144,5.47856,0.109895460511167,0.06457,nonsig_wg
ENSSHAG00000006771,-5024.758161,0.73631,0.02474,0.26369,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006773,-2130.727315,0.92723,0.01288,0.07277,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006775,-2093.538264,0.83449,0.08217,0.16551,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006776,-2120.81766,0.83065,0.02245,0.16935,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006785,-7506.504445,0.80538,0.04792,0.19462,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006786,-2497.386469,1,0.05555,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006796,-3446.429512,0.39275,0.15437,0.11835,1,0.37569,1,0.11321,1,1,0.4889,nonsig_wg
ENSSHAG00000006798,-3779.088907,0.92248,0.05966,0.07752,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006804,-3596.748295,0.84719,0.13447,0.15281,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006809,-2336.319464,0.89571,0.03714,0.10429,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006811,-2215.169098,0.81129,0.04337,0.18871,1,0,1,0,1,0.997743244677665,0,nonsig_wg
ENSSHAG00000006812,-6190.358496,0.69881,0.08918,0.28975,1,0.00809,14.57014,0.00335,14.57014,0.152385260075057,0.01144,nonsig_wg
ENSSHAG00000006821,-13013.556561,0.86268,0.02692,0.13732,1,0,1,0,1,0.998404231672128,0,nonsig_wg
ENSSHAG00000006823,-1738.116621,0.6218,0,0.3782,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006826,-9814.099048,0.70698,0.06852,0.29302,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006828,-7930.687225,0.97067,0.01614,0.02933,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006830,-3485.085422,0.71832,0.02152,0.28167,1,0,1,0,1,0.995931588707587,0,nonsig_wg
ENSSHAG00000006834,-2989.60689,0.6304,0,0.3696,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006835,-2564.103279,1,0.04032,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006836,-2361.298943,1,0.03552,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006837,-5270.090046,0.9381,0,0.0619,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006840,-2649.896008,0.92743,0.03525,0.06477,1,0.00729,1,0.00051,1,1,0.0078,nonsig_wg
ENSSHAG00000006841,-4920.596316,0.83446,0.08705,0,1,0.16554,336.63025,0,336.63025,1,0.16554,nonsig_wg
ENSSHAG00000006845,-1356.091239,0.95905,0.06413,0.04095,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006847,-5737.808717,0.64239,0.08384,0.30495,1,0.03571,3.9781,0.01695,3.9781,0.0781668822977562,0.05266,nonsig_wg
ENSSHAG00000006858,-3708.758651,0.92101,0.03978,0.07899,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006859,-2342.447304,0.89048,0.03858,0.09264,1,0.01529,998.99973,0.00159,998.99973,0.0558641874271048,0.01688,nonsig_wg
ENSSHAG00000006860,-5161.746775,0.94547,0.02642,0.05453,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006862,-6851.600898,0.84232,0.02722,0.15768,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006863,-4187.557498,0.85033,0.05786,0.0701,1,0.07351,1,0.00606,1,1,0.07957,nonsig_wg
ENSSHAG00000006866,-2559.532633,1,0.04223,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006869,-7879.706917,0.92203,0.02658,0.07797,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006870,-2849.612216,0.91266,0.12929,0.08734,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006871,-2579.340234,0.71533,0.07845,0.26338,1,0.01556,27.55287,0.00573,27.55287,0.407232420290545,0.02129,nonsig_wg
ENSSHAG00000006877,-7448.203279,0.92507,0.01486,0.06441,1,0.00984,1.32458,0.00069,1.32458,0.910420803338666,0.01053,nonsig_wg
ENSSHAG00000006879,-2832.234419,1,0.01177,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006882,-6733.488905,0.84218,0.0357,0.15782,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006883,-3911.291125,0.91973,0.03652,0.08027,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006887,-1924.525341,0.8997,0.06962,0.1003,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006896,-1703.484346,1,0,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006899,-5984.006556,0.74122,0.1187,0.25408,1,0.00351,18.79211,0.0012,18.79211,0.275408238018808,0.00471,nonsig_wg
ENSSHAG00000006900,-3501.410047,0.90214,0.017,0.09786,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006906,-2409.199785,1,0.02016,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006907,-8765.888172,0.5787,0.07491,0.0881,1,0.28918,1,0.04402,1,1,0.3332,nonsig_wg
ENSSHAG00000006908,-2126.98595,0.87179,0.04128,0.06839,1,0.05547,1.38157,0.00435,1.38157,0.786770285054233,0.05982,nonsig_wg
ENSSHAG00000006910,-12284.06848,0.8815,0.05151,0.1185,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006921,-3112.158169,0.67769,0,0.32231,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006923,-1748.006049,0.77357,0,0.21387,1,0.00984,1,0.00272,1,1,0.01256,nonsig_wg
ENSSHAG00000006928,-2900.402645,0.85852,0,0.14148,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006935,-3914.211878,0.73459,0.13097,0.26541,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006936,-2445.254951,0.96714,0.04567,0.03286,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006938,-3015.324167,0.68562,0.03522,0.31438,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006946,-3694.783713,0.94784,0.02614,0.05216,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006949,-1434.53622,0.89232,0.02444,0.09737,1,0.00929,11.18526,0.00101,11.18526,0.311834945600857,0.0103,nonsig_wg
ENSSHAG00000006952,-3070.436974,0.45503,0.01993,0.32428,1,0.12885,1,0.09183,1,1,0.22068,nonsig_wg
ENSSHAG00000006953,-3649.968635,0.83092,0.06053,0.16908,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006958,-2098.775607,0.95813,0.0582,0.04187,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006960,-3144.422733,0.87583,0.10753,0.12024,1,0.00346,13.02971,0.00047,13.02971,0.297239995667499,0.00393,nonsig_wg
ENSSHAG00000006962,-31972.045771,0.13994,0.03258,0.12769,1,0.38293,1,0.34944,1,1,0.73237,nonsig_wg
ENSSHAG00000006964,-2495.651476,1,0.05674,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006966,-1352.698731,1,0.06207,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006977,-1475.05894,1,0.02981,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006978,-1654.887429,0.42324,0.16655,0.57676,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006980,-6999.162793,0.94911,0,0.05089,1,0,1,0,1,0.99887162153116,0,nonsig_wg
ENSSHAG00000006981,-3220.71869,0.78512,0.02506,0.21488,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006983,-4425.013069,0.89439,0.04865,0.10561,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006985,-1915.632644,0.97859,0.01045,0.02141,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006988,-5724.970759,0.95647,0.01316,0.04093,1,0.0025,4.52493,0.00011,4.52493,0.604828915595309,0.00261,nonsig_wg
ENSSHAG00000006993,-2096.405648,0.75981,0.05503,0.24019,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000006994,-2015.740687,0.56888,0.10239,0.40192,1,0.01711,91.37146,0.01209,91.37146,0.076054106498172,0.0292,nonsig_wg
ENSSHAG00000006995,-6805.357113,0.9983,0.0109,0,1,0.0017,5.88913,0,5.88913,0.200195174179187,0.0017,nonsig_wg
ENSSHAG00000006998,-4897.511187,0.8259,0.03784,0.15486,1,0.0162,1.29529,0.00304,1.29529,0.867061811365335,0.01924,nonsig_wg
ENSSHAG00000007004,-3050.539452,0.81078,0,0.18922,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007007,-1820.9548,0.91841,0.00778,0,1,0.08159,1,0,1,1,0.08159,nonsig_wg
ENSSHAG00000007017,-4676.04996,0.78505,0.06082,0.18659,1,0.02291,1,0.00545,1,1,0.02836,nonsig_wg
ENSSHAG00000007024,-4104.292667,0.99999,0.01772,1e-05,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007027,-1499.23578,1,0.02494,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007031,-2811.752952,0.76859,0.05258,0.23141,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007043,-4718.197695,0.98125,0.02045,0.01875,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007048,-16756.705391,0.78089,0.0523,0.16082,1,0.04833,1,0.00995,1,1,0.05828,nonsig_wg
ENSSHAG00000007049,-7665.795056,0.78573,0.04236,0.18678,1,0.02221,1,0.00528,1,1,0.02749,nonsig_wg
ENSSHAG00000007055,-2968.411606,0.88665,0.06687,0.11335,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007062,-6412.959394,0.67093,0.06133,0.21874,1,0.08321,2.37903,0.02713,2.37903,0.199966646252802,0.11034,nonsig_wg
ENSSHAG00000007065,-2839.615823,0.5811,0,0.14311,1,0.22129,1,0.0545,1,1,0.27579,nonsig_wg
ENSSHAG00000007069,-6085.220463,0.93139,0.04727,0.06438,1,0.00395,137.54227,0.00027,137.54227,0.539287443929882,0.00422,nonsig_wg
ENSSHAG00000007072,-6575.233897,0.68296,0.04072,0.31704,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007076,-5093.225122,0.73855,0.11738,0.25207,1,0.00699,53.01167,0.00239,53.01167,0.115732140960223,0.00938,nonsig_wg
ENSSHAG00000007078,-2338.337225,0.8571,0.02662,0.08751,1,0.05025,1,0.00513,1,1,0.05538,nonsig_wg
ENSSHAG00000007084,-994.979681,0.68024,0,0.2652,1,0.03926,1,0.01531,1,1,0.05457,nonsig_wg
ENSSHAG00000007086,-7709.596665,0.47818,0.09673,0.36623,1,0.08811,1,0.06748,1,1,0.15559,nonsig_wg
ENSSHAG00000007090,-3527.769588,1,0.01477,0,1,0,1,0,1,0.997743244677665,0,nonsig_wg
ENSSHAG00000007095,-3733.524553,0.78498,0.06362,0.21502,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007098,-3303.574388,0.59992,0.10363,0.32555,1,0.04831,2.04683,0.02622,2.04683,0.655901905758202,0.07453,nonsig_wg
ENSSHAG00000007100,-3095.322806,0.97198,0.03625,0.02802,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007109,-3693.914755,0.69805,0.19451,0.24657,1,0.04092,3.28641,0.01445,3.28641,0.547052532391409,0.05537,nonsig_wg
ENSSHAG00000007112,-3913.782082,0.74083,0.05504,0.16504,1,0.07698,1,0.01715,1,1,0.09413,nonsig_wg
ENSSHAG00000007114,-3840.50085,0.86121,0,0.13879,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007118,-3706.139497,0.88351,0.00421,0.08831,1,0.02562,1,0.00256,1,1,0.02818,nonsig_wg
ENSSHAG00000007125,-1003.863891,1,0.00927,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007132,-2946.391487,0.84772,0.05553,0.15049,1,0.00152,1,0.00027,1,1,0.00179,nonsig_wg
ENSSHAG00000007145,-1671.706812,1,0.23438,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007148,-2493.157967,0.94527,0.1146,0,1,0.05473,1,0,1,1,0.05473,nonsig_wg
ENSSHAG00000007149,-4709.198646,0.96931,0.0294,0.03069,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007151,-2377.026923,0.98598,0.02314,0.01402,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007163,-4094.801232,0.90973,0.01996,0.09027,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007167,-6767.779522,0.94568,0.03963,0.05432,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007169,-835.874886,0.65842,0.05542,0.34158,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007175,-4486.250196,0.62061,0.0957,0.37939,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007181,-3568.121586,1,0.06382,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007185,-4547.005893,0.93591,0.06104,0.06409,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007186,-2604.232662,1,0.14343,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007189,-3051.135442,0.76797,0,0.23203,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007193,-4417.146478,0.81436,0,0.18564,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007194,-5173.617373,0.94271,0.05362,0.05729,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007198,-14197.55966,0.56712,0.02733,0.43288,1,0,1,0,1,0.997236052702209,0,nonsig_wg
ENSSHAG00000007205,-4620.03515,1,0.02243,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007208,-3148.157915,0.9823,0,0.00907,1,0.00855,1,8e-05,1,1,0.00863,nonsig_wg
ENSSHAG00000007211,-868.734375,0.88841,0.07938,0.11159,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007214,-1922.386063,0.86266,0.01717,0.09968,1,0.03376,1,0.0039,1,1,0.03766,nonsig_wg
ENSSHAG00000007215,-11808.689891,0.41913,0.0301,0.00149,1,0.57733,5.56647,0.00205,5.56647,0.408830876777263,0.57938,nonsig_wg
ENSSHAG00000007220,-5855.290856,0.91181,0.03307,0.08819,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007221,-5444.281282,0.96481,0.01488,0.03519,1,0,1,0,1,0.998871621018033,0,nonsig_wg
ENSSHAG00000007223,-2551.880463,0.50676,0.08181,0.46607,1,0.01415,1,0.01302,1,1,0.02717,nonsig_wg
ENSSHAG00000007224,-791.374445,0.92585,0,0.06641,1,0.00722,1,0.00052,1,1,0.00774,nonsig_wg
ENSSHAG00000007225,-2263.068729,0.85929,0.17834,0.14071,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007226,-2466.984937,0.96835,0.03369,0.00398,1,0.02756,53.04675,0.00011,53.04675,1,0.02767,nonsig_wg
ENSSHAG00000007227,-15906.56052,0.84428,0.06748,0.15315,1,0.00218,6.00459,4e-04,6.00459,0.483370237358607,0.00258,nonsig_wg
ENSSHAG00000007229,-1351.415072,0.9889,0,0.0111,1,0,1,0,1,0.998404231944254,0,nonsig_wg
ENSSHAG00000007231,-3922.965084,0.76578,0,0.23422,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007233,-3130.270376,0.82629,0.04234,0.17371,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007242,-2844.143461,0.91914,0.01664,0.08086,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007254,-917.199392,0.96594,0.02798,0,1,0.03406,10.0574,0,10.0574,0.111706445931763,0.03406,nonsig_wg
ENSSHAG00000007255,-8053.588593,0.90221,0.01959,0.08515,1,0.01155,1,0.00109,1,1,0.01264,nonsig_wg
ENSSHAG00000007259,-2479.576111,0.68623,0,0.28078,1,0.02341,1,0.00958,1,1,0.03299,nonsig_wg
ENSSHAG00000007263,-6247.053856,0.72236,0.05495,0.15333,1,0.10254,1,0.02177,1,1,0.12431,nonsig_wg
ENSSHAG00000007266,-2708.924697,0.91895,0.02377,0.08105,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007270,-3679.014851,0.81501,0.10389,0.18499,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007275,-2139.904409,0.58956,0,0.41044,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007276,-1898.861832,0.75515,0,0.23656,1,0.00631,31.29512,0.00198,31.29512,0.128686377915216,0.00829,nonsig_wg
ENSSHAG00000007278,-3336.108157,0.6126,0.02309,0.31423,1,0.04836,1,0.02481,1,1,0.07317,nonsig_wg
ENSSHAG00000007283,-828.79814,0.61497,0,0.02332,1,0.3485,1,0.01322,1,1,0.36172,nonsig_wg
ENSSHAG00000007295,-3810.79516,0.35718,0.01769,0.51525,1,0.05223,1.09265,0.07534,1.09265,0.968595366502066,0.12757,nonsig_wg
ENSSHAG00000007298,-2301.666305,0.69065,0.05924,0.30935,1,0,22.47772,0,22.47772,0.998045592020359,0,nonsig_wg
ENSSHAG00000007300,-1551.387383,1,0.09289,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007304,-6711.640972,0.89686,0.02593,0.05778,1,0.04261,1,0.00275,1,1,0.04536,nonsig_wg
ENSSHAG00000007307,-3930.131624,1,0.01301,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007309,-1687.686979,0.85713,0.00342,0.09501,1,0.04308,4.66823,0.00478,4.66823,0.0763736701064577,0.04786,nonsig_wg
ENSSHAG00000007311,-2784.781112,0.98102,0.06685,0.01898,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007313,-2132.71783,0.68581,0.17074,0.13435,1,0.15038,2.24725,0.02946,2.24725,0.373480969501014,0.17984,nonsig_wg
ENSSHAG00000007315,-1701.311697,0.83441,0.03398,0.16559,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007320,-4185.843732,0.823,0,0.08312,1,0.08527,1,0.00861,1,1,0.09388,nonsig_wg
ENSSHAG00000007322,-1660.418924,0.86631,0.11131,0.13369,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007324,-3553.926013,0.78722,0.01452,0.20461,1,0.00648,17.67629,0.00168,17.67629,0.164398733112289,0.00816,nonsig_wg
ENSSHAG00000007326,-1805.804891,0.73359,0,0.2522,1,0.01058,727.4535,0.00364,727.4535,0.0955731711336203,0.01422,nonsig_wg
ENSSHAG00000007328,-4158.609401,0.76809,0.00182,0.13219,1,0.08507,1,0.01464,1,1,0.09971,nonsig_wg
ENSSHAG00000007331,-3112.138561,0.74353,0.02595,0.25647,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007334,-3964.066634,0.76918,0.01937,0.23082,1,0,15.13225,0,15.13225,1,0,nonsig_wg
ENSSHAG00000007337,-3242.572535,0.88599,0,0.11401,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007338,-12365.403375,0.85367,0.05772,0.14633,1,0,1,0,1,0.998871621018033,0,nonsig_wg
ENSSHAG00000007346,-3884.601217,1,0.07746,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007347,-6903.109607,0.97218,0.0745,0.02782,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007349,-5551.161721,0.8756,0.14113,0.1244,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007352,-4178.049508,0.83239,0.03096,0.16761,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007353,-3703.304804,0.61711,0.09908,0.38289,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007361,-4837.452885,0.80077,0.07553,0.19923,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007371,-2131.186382,0.81881,0.09235,0.09291,1,0.07928,3.15095,0.009,3.15095,0.378575052831603,0.08828,nonsig_wg
ENSSHAG00000007373,-3762.831955,0.81957,0.02541,0.18043,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007374,-6344.843467,0.85613,0.0316,0.1297,1,0.0123,3.58228,0.00186,3.58228,0.480044594267077,0.01416,nonsig_wg
ENSSHAG00000007379,-28642.313655,0.93128,0.00911,0.06872,1,0,1,0,1,0.998404233123469,0,nonsig_wg
ENSSHAG00000007381,-11058.895482,0.97722,0.01708,0.02278,1,0,1,0,1,0.995486507409289,0,nonsig_wg
ENSSHAG00000007387,-3194.430873,0.89225,0.07961,0.10775,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007390,-3198.482642,0.81428,0.043,0.18572,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007391,-2901.968761,0.88115,0.02788,0.11885,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007395,-5689.620347,0.48272,0.02402,0.33206,1,0.10974,1,0.07549,1,1,0.18523,nonsig_wg
ENSSHAG00000007396,-7100.165378,0.82398,0.03481,0.13639,1,0.034,1,0.00563,1,1,0.03963,nonsig_wg
ENSSHAG00000007399,-10691.471517,0.72071,0.01992,0.27929,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007404,-4614.106208,0.98053,0.01961,0.01823,1,0.00122,7.60668,2e-05,7.60668,0.502405245575325,0.00124,nonsig_wg
ENSSHAG00000007405,-4903.895929,0.70088,0.04542,0.29912,1,0,1,0,1,0.99887162153116,0,nonsig_wg
ENSSHAG00000007407,-6821.937749,0.88622,0.06874,0.11378,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007409,-3764.116146,0.51353,0.06164,0.39448,1,0.05203,1,0.03997,1,1,0.092,nonsig_wg
ENSSHAG00000007410,-3382.290752,0.85885,0.06198,0.14115,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007414,-2770.358217,0.96667,0.0113,0.03333,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007419,-2890.200386,0.66516,0.17809,0.33484,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007424,-11898.736804,0.68358,0.0444,0.25904,1,0.04162,3.11903,0.01577,3.11903,0.302060315499718,0.05739,nonsig_wg
ENSSHAG00000007426,-4195.34884,0.78129,0.0349,0.21871,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007427,-4953.66532,0.42663,0,0.57337,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007432,-3020.123593,0.99206,0.08327,0,1,0.00794,1,0,1,1,0.00794,nonsig_wg
ENSSHAG00000007434,-999.082074,0.89184,0,0.10816,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007444,-2608.051521,0.71452,0.02884,0.28548,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007447,-4345.248312,0.70662,0.10258,0.29338,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007448,-1665.273459,1,0.10295,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007452,-1749.700641,1,0.05121,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007456,-4021.998786,0.68361,0.04627,0.31639,1,0,1,0,1,0.996614872679752,0,nonsig_wg
ENSSHAG00000007458,-1762.208163,0.85244,0,0.14756,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007459,-5083.223728,0.76626,0.06314,0.23374,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007462,-5210.726848,0.39275,0.0186,0.26673,1,0.20279,1,0.13773,1,1,0.34052,nonsig_wg
ENSSHAG00000007467,-7175.147243,0.86036,0.06301,0.13964,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000007472,-4417.385497,0.72584,0.02284,0.27416,1,0,1,0,1,1,0,nonsig_wg
